;DateTime,Flow CMS/m
08/11/2016 14:55:54,-2.65789438265056e-05
08/11/2016 15:10:54,-2.67697824885484e-05
08/11/2016 15:25:54,-2.39841258440532e-05
08/11/2016 15:40:54,-2.11791306147566e-05
08/11/2016 15:55:54,-2.12326966930645e-05
08/11/2016 16:10:54,-2.12741894545005e-05
08/11/2016 16:25:54,-1.84450644951506e-05
08/11/2016 16:40:54,-1.84503391732257e-05
08/11/2016 16:55:54,-1.84739142812798e-05
08/11/2016 17:10:54,-1.57042590823944e-05
08/11/2016 17:25:54,-1.57397316656453e-05
08/11/2016 17:40:54,-1.58082923446189e-05
08/11/2016 17:55:54,-1.31577843248858e-05
08/11/2016 18:10:54,-1.05715370298387e-05
08/11/2016 18:25:54,-1.07399220162624e-05
08/11/2016 18:40:54,-1.09623633100668e-05
08/11/2016 18:55:54,-8.55816639677422e-06
08/11/2016 19:10:54,-6.23301750388897e-06
08/11/2016 19:25:54,-6.61307608657705e-06
08/11/2016 19:40:54,-7.06627429967758e-06
08/11/2016 19:55:54,-4.96511131112351e-06
08/11/2016 20:10:54,-2.95724126582138e-06
08/11/2016 20:25:54,-1.03809686306449e-06
08/11/2016 20:40:54,-1.75780717277441e-06
08/11/2016 20:55:54,-2.56194736798099e-06
08/11/2016 21:10:54,-8.97434012257992e-07
08/11/2016 21:25:54,0
08/11/2016 21:40:54,-3.5060273366248e-07
08/11/2016 21:55:54,0
08/11/2016 22:10:54,0
08/11/2016 22:25:54,0
08/11/2016 22:40:54,0
08/11/2016 22:55:54,0
08/11/2016 23:10:54,0
08/11/2016 23:25:54,0
08/11/2016 23:40:54,0
08/11/2016 23:55:54,0
08/12/2016 00:10:54,0
08/12/2016 00:25:54,0
08/12/2016 00:40:54,0
08/12/2016 00:55:54,0
08/12/2016 01:10:54,0
08/12/2016 01:25:54,0
08/12/2016 01:40:54,0
08/12/2016 01:55:54,0
08/12/2016 02:10:54,0
08/12/2016 02:25:54,0
08/12/2016 02:40:54,0
08/12/2016 02:55:54,0
08/12/2016 03:10:54,0
08/12/2016 03:25:54,0
08/12/2016 03:40:54,-1.10152312489921e-05
08/12/2016 03:55:54,-3.15188752106453e-05
08/12/2016 04:10:54,-4.97765926333807e-05
08/12/2016 04:25:54,-6.81547710976658e-05
08/12/2016 04:40:54,-8.45994500083872e-05
08/12/2016 04:55:54,-9.60003406272738e-05
08/12/2016 05:10:54,-0.000102930697267724
08/12/2016 05:25:54,-0.000109609876996936
08/12/2016 05:40:54,-0.000113289024147284
08/12/2016 05:55:54,-0.000114729081458932
08/12/2016 06:10:54,-0.000118246435530323
08/12/2016 06:25:54,-0.000117196891412158
08/12/2016 06:40:54,-0.000112120488212762
08/12/2016 06:55:54,-0.000114513223424032
08/12/2016 07:10:54,-0.000113800845924467
08/12/2016 07:25:54,-0.000106679588835182
08/12/2016 07:40:54,-0.000104524481837581
08/12/2016 07:55:54,-0.000103943583985114
08/12/2016 08:10:54,-0.000101528560831781
08/12/2016 08:25:54,-9.74987671353226e-05
08/12/2016 08:40:54,-9.57456419743144e-05
08/12/2016 08:55:54,-9.28317865004271e-05
08/12/2016 09:10:54,-8.88303401682258e-05
08/12/2016 09:25:54,-8.75373255358878e-05
08/12/2016 09:40:54,-8.19407807564985e-05
08/12/2016 09:55:54,-7.92172345385481e-05
08/12/2016 10:10:54,-7.59947884152081e-05
08/12/2016 10:25:54,-6.88077772327873e-05
08/12/2016 10:40:54,-6.47566836275806e-05
08/12/2016 10:55:54,-6.38273086394166e-05
08/12/2016 11:10:54,-6.6021842204245e-05
08/12/2016 11:25:54,-6.45749022314517e-05
08/12/2016 11:40:54,-5.96049950554756e-05
08/12/2016 11:55:54,-5.45582600633286e-05
08/12/2016 12:10:54,-5.27422044414518e-05
08/12/2016 12:25:54,-5.41469094350225e-05
08/12/2016 12:40:54,-5.25413450695789e-05
08/12/2016 12:55:54,-4.82360991161291e-05
08/12/2016 13:10:54,-4.76392857587186e-05
08/12/2016 13:25:54,-4.7110566123982e-05
08/12/2016 13:40:54,-4.65911091127417e-05
08/12/2016 13:55:54,-4.61545318488603e-05
08/12/2016 14:10:54,-4.24965862911926e-05
08/12/2016 14:25:54,-4.22209647967743e-05
08/12/2016 14:40:54,-4.20779516705487e-05
08/12/2016 14:55:54,-3.88481917787409e-05
08/12/2016 15:10:54,-3.58007541675806e-05
08/12/2016 15:25:54,-3.60461950148943e-05
08/12/2016 15:40:54,-3.33749625634574e-05
08/12/2016 15:55:54,-3.08551676091936e-05
08/12/2016 16:10:54,-3.16169768560074e-05
08/12/2016 16:25:54,-2.94975806648551e-05
08/12/2016 16:40:54,-2.75876545408065e-05
08/12/2016 16:55:54,-2.58871975589138e-05
08/12/2016 17:10:54,-2.43900305075815e-05
08/12/2016 17:25:54,-2.3096153336613e-05
08/12/2016 17:40:54,-2.20085196017775e-05
08/12/2016 17:55:54,-1.82876523693293e-05
08/12/2016 18:10:54,-1.47894138083872e-05
08/12/2016 18:25:54,-1.71282746200283e-05
08/12/2016 18:40:54,-1.68774183187996e-05
08/12/2016 18:55:54,-1.12916661543549e-05
08/12/2016 19:10:54,-8.69224541011456e-06
08/12/2016 19:25:54,-6.33397775340579e-06
08/12/2016 19:40:54,-4.17387362516125e-06
08/12/2016 19:55:54,-2.24658637263444e-06
08/12/2016 20:10:54,-5.06172326117372e-07
08/12/2016 20:25:54,-1.60887687903232e-06
08/12/2016 20:40:54,-2.61005064663684e-07
08/12/2016 20:55:54,0
08/12/2016 21:10:54,0
08/12/2016 21:25:54,0
08/12/2016 21:40:54,0
08/12/2016 21:55:54,0
08/12/2016 22:10:54,0
08/12/2016 22:25:54,0
08/12/2016 22:40:54,0
08/12/2016 22:55:54,0
08/12/2016 23:10:54,0
08/12/2016 23:25:54,0
08/12/2016 23:40:54,0
08/12/2016 23:55:54,0
08/13/2016 00:10:54,0
08/13/2016 00:25:54,0
08/13/2016 00:40:54,0
08/13/2016 00:55:54,0
08/13/2016 01:10:54,0
08/13/2016 01:25:54,0
08/13/2016 01:40:54,0
08/13/2016 01:55:54,0
08/13/2016 02:10:54,0
08/13/2016 02:25:54,0
08/13/2016 02:40:54,0
08/13/2016 02:55:54,0
08/13/2016 03:10:54,0
08/13/2016 03:25:54,0
08/13/2016 03:40:54,0
08/13/2016 03:55:54,0
08/13/2016 04:10:54,-5.12950369589989e-07
08/13/2016 04:25:54,-2.02749018134105e-05
08/13/2016 04:40:54,-3.73164785254838e-05
08/13/2016 04:55:54,-5.48564933504792e-05
08/13/2016 05:10:54,-6.84623998480989e-05
08/13/2016 05:25:54,-8.13388472270969e-05
08/13/2016 05:40:54,-9.05740296801759e-05
08/13/2016 05:55:54,-8.99097860184059e-05
08/13/2016 06:10:54,-9.03687823761293e-05
08/13/2016 06:25:54,-9.264609723347e-05
08/13/2016 06:40:54,-9.74719956155041e-05
08/13/2016 06:55:54,-9.82457711940323e-05
08/13/2016 07:10:54,-9.54679317130626e-05
08/13/2016 07:25:54,-9.31189358757665e-05
08/13/2016 07:40:54,-9.15920445596778e-05
08/13/2016 07:55:54,-9.12243514643594e-05
08/13/2016 08:10:54,-8.87332802968765e-05
08/13/2016 08:25:54,-8.44035004158065e-05
08/13/2016 08:40:54,-7.84648556756677e-05
08/13/2016 08:55:54,-7.82414344339709e-05
08/13/2016 09:10:54,-8.03347997267743e-05
08/13/2016 09:25:54,-7.78402022124872e-05
08/13/2016 09:40:54,-7.44225298721346e-05
08/13/2016 09:55:54,-7.02599844658064e-05
08/13/2016 10:10:54,-6.54308133752053e-05
08/13/2016 10:25:54,-6.35018205332151e-05
08/13/2016 10:40:54,-6.10785293814516e-05
08/13/2016 10:55:54,-5.82448088389022e-05
08/13/2016 11:10:54,-5.84180693029333e-05
08/13/2016 11:25:54,-5.8295162998871e-05
08/13/2016 11:40:54,-5.45971178222489e-05
08/13/2016 11:55:54,-5.39964240642847e-05
08/13/2016 12:10:54,-5.32576279962903e-05
08/13/2016 12:25:54,-5.29524623830488e-05
08/13/2016 12:40:54,-5.30908938602115e-05
08/13/2016 12:55:54,-4.9906855222097e-05
08/13/2016 13:10:54,-4.67247636660358e-05
08/13/2016 13:25:54,-4.68934888057631e-05
08/13/2016 13:40:54,-5.03641484611291e-05
08/13/2016 13:55:54,-5.05247444543743e-05
08/13/2016 14:10:54,-5.06768611779967e-05
08/13/2016 14:25:54,-4.77217744993549e-05
08/13/2016 14:40:54,-4.16739989473213e-05
08/13/2016 14:55:54,-4.21056587199164e-05
08/13/2016 15:10:54,-4.26551406759677e-05
08/13/2016 15:25:54,-4.01989987360638e-05
08/13/2016 15:40:54,-3.79106630245411e-05
08/13/2016 15:55:54,-2.97404336062903e-05
08/13/2016 16:10:54,-2.48090744562854e-05
08/13/2016 16:25:54,-2.61387536131993e-05
08/13/2016 16:40:54,-2.16631119891935e-05
08/13/2016 16:55:54,-1.73988080647468e-05
08/13/2016 17:10:54,-1.62992296313903e-05
08/13/2016 17:25:54,-1.53865404838711e-05
08/13/2016 17:40:54,-1.46545599697712e-05
08/13/2016 17:55:54,-1.12729453635311e-05
08/13/2016 18:10:54,-8.09460451548373e-06
08/13/2016 18:25:54,-7.94638311296639e-06
08/13/2016 18:40:54,-5.20574571440188e-06
08/13/2016 18:55:54,-5.39716024677416e-06
08/13/2016 19:10:54,-5.7966710813462e-06
08/13/2016 19:25:54,-3.60886012111942e-06
08/13/2016 19:40:54,-4.30795574435477e-06
08/13/2016 19:55:54,-2.49817085724216e-06
08/13/2016 20:10:54,-3.47722479775194e-06
08/13/2016 20:25:54,-4.63695585838709e-06
08/13/2016 20:40:54,-7.14026701052435e-07
08/13/2016 20:55:54,0
08/13/2016 21:10:54,0
08/13/2016 21:25:54,0
08/13/2016 21:40:54,0
08/13/2016 21:55:54,0
08/13/2016 22:10:54,0
